1	35	35	30
2	30	35	20
3	25	35	10
4	17.5	35	0
5	10	35	10
6	5	35	20
7	0	35	30
8	35	32.5	30
9	30	32.5	20
10	25	32.5	10
11	17.5	32.5	0
12	10	32.5	10
13	5	32.5	20
14	0	32.5	30
15	35	30	30
16	30	30	20
17	25	30	10
18	17.5	30	0
19	10	30	10
20	5	30	20
21	0	30	30
22	35	27.5	30
23	30	27.5	20
24	25	27.5	10
25	17.5	27.5	0
26	10	27.5	10
27	5	27.5	20
28	0	27.5	30
29	35	25	30
30	30	25	20
31	25	25	10
32	17.5	25	0
33	10	25	10
34	5	25	20
35	0	25	30
36	35	22.5	30
37	30	22.5	20
38	25	22.5	10
39	17.5	22.5	0
40	10	22.5	10
41	5	22.5	20
42	0	22.5	30
43	35	20	30
44	30	20	20
45	25	20	10
46	17.5	20	0
47	10	20	10
48	5	20	20
49	0	20	30
50	35	17.5	30
51	30	17.5	20
52	25	17.5	10
53	17.5	17.5	0
54	10	17.5	10
55	5	17.5	20
56	0	17.5	30
57	35	15	30
58	30	15	20
59	25	15	10
60	17.5	15	0
61	10	15	10
62	5	15	20
63	0	15	30
64	35	12.5	30
65	30	12.5	20
66	25	12.5	10
67	17.5	12.5	0
68	10	12.5	10
69	5	12.5	20
70	0	12.5	30
71	35	10	30
72	30	10	20
73	25	10	10
74	17.5	10	0
75	10	10	10
76	5	10	20
77	0	10	30
78	35	7.5	30
79	30	7.5	20
80	25	7.5	10
81	17.5	7.5	0
82	10	7.5	10
83	5	7.5	20
84	0	7.5	30
85	35	5	30
86	30	5	20
87	25	5	10
88	17.5	5	0
89	10	5	10
90	5	5	20
91	0	5	30
92	35	2.5	30
93	30	2.5	20
94	25	2.5	10
95	17.5	2.5	0
96	10	2.5	10
97	5	2.5	20
98	0	2.5	30
99	35	0	30
100	30	0	20
101	25	0	10
102	17.5	0	0
103	10	0	10
104	5	0	20
105	0	0	30	
