1	35	30	35
2	30	20	35
3	25	10	35
4	17.5	0	35
5	10	10	35
6	5	20	35
7	0	30	35
8	35	30	32.5
9	30	20	32.5
10	25	10	32.5
11	17.5	0	32.5
12	10	10	32.5
13	5	20	32.5
14	0	30	32.5
15	35	30	30
16	30	20	30
17	25	10	30
18	17.5	0	30
19	10	10	30
20	5	20	30
21	0	30	30
22	35	30	27.5
23	30	20	27.5
24	25	10	27.5
25	17.5	0	27.5
26	10	10	27.5
27	5	20	27.5
28	0	30	27.5
29	35	30	25
30	30	20	25
31	25	10	25
32	17.5	0	25
33	10	10	25
34	5	20	25
35	0	30	25
36	35	30	22.5
37	30	20	22.5
38	25	10	22.5
39	17.5	0	22.5
40	10	10	22.5
41	5	20	22.5
42	0	30	22.5
43	35	30	20
44	30	20	20
45	25	10	20
46	17.5	0	20
47	10	10	20
48	5	20	20
49	0	30	20
50	35	30	17.5
51	30	20	17.5
52	25	10	17.5
53	17.5	0	17.5
54	10	10	17.5
55	5	20	17.5
56	0	30	17.5
57	35	30	15
58	30	20	15
59	25	10	15
60	17.5	0	15
61	10	10	15
62	5	20	15
63	0	30	15
64	35	30	12.5
65	30	20	12.5
66	25	10	12.5
67	17.5	0	12.5
68	10	10	12.5
69	5	20	12.5
70	0	30	12.5
71	35	30	10
72	30	20	10
73	25	10	10
74	17.5	0	10
75	10	10	10
76	5	20	10
77	0	30	10
78	35	30	7.5
79	30	20	7.5
80	25	10	7.5
81	17.5	0	7.5
82	10	10	7.5
83	5	20	7.5
84	0	30	7.5
85	35	30	5
86	30	20	5
87	25	10	5
88	17.5	0	5
89	10	10	5
90	5	20	5
91	0	30	5
92	35	30	2.5
93	30	20	2.5
94	25	10	2.5
95	17.5	0	2.5
96	10	10	2.5
97	5	20	2.5
98	0	30	2.5
99	35	30	0
100	30	20	0
101	25	10	0
102	17.5	0	0
103	10	10	0
104	5	20	0
105	0	30	0
